ID,Customer.Code,Sentimental.Score,text
10056,15002118,0,"RT @Aspiration: First place, @WellsFargo. https://t.co/JaOr6Qk0YL"
10057,15002578,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10058,15005068,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10059,15007248,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10060,15002737,0,@stu_bear @BleacherReport @WellsFargo Whole dunk contest was garbage to be honest <U+0001F602>
10061,15007151,-1,@WellsFargo @FeedingAmerica How about all the poor people who couldn't access their money and couldn't eat earlier… https://t.co/yIgaGI1UAE
10062,15009012,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10063,15000250,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10064,15001889,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10065,15001136,0,"RT @juang353: I found my new ride!!! #ThankYou @WellsFargo At the Career Education Day in Houston, Texas <U+0001F44D> https://t.co/MihzXtbLes"
10066,15000441,1,RT @GreggSherkin: @WellsFargo CEO Tim Sloan expressing thanks and gratitude to Rev Andy Bales and the team at @URM for all they do to care…
10067,15003237,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10068,15005897,1,"@WellsFargo Are you guys being honest about why the bank isn't working? So Chase bank, Barclays, Lloyds online bank… https://t.co/Na0R6hrxes"
10069,15000051,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10070,15009342,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10071,15000057,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10072,15002055,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10073,15001667,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10074,15003793,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10075,15003780,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10076,15003246,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10077,15000407,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10078,15000764,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10079,15008000,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10080,15000144,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10081,15008219,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10082,15008053,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10083,15007905,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10084,15005495,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10085,15006577,0,"RT @FGCU_Softball: Final presented by @WellsFargo | The Eagles shutout the Memphis Tigers 5-0, and will go on an 11 game road trip before r…"
10086,15004016,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10087,15009173,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10088,15003723,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10089,15001062,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10090,15001454,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10091,15004715,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10092,15004582,0,RT @CaucasianJames: @BleacherReport @WellsFargo i just wanna see the real dunk man
10093,15001496,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10094,15003787,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10095,15009217,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10096,15007473,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10097,15003211,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10098,15005807,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
10099,15005080,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10100,15007336,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10101,15008418,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10102,15001327,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10103,15003693,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10104,15008242,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10105,15009736,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10106,15008684,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10107,15001144,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10108,15003124,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10109,15007112,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10110,15002913,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10111,15001794,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10112,15008763,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10113,15008477,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10114,15009556,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10115,15002678,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10116,15008379,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10117,15000797,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10118,15005534,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10119,15006302,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10120,15003886,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10121,15000276,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10122,15002642,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10123,15007024,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10124,15000678,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10125,15003002,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10126,15004780,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10127,15003145,0,"RT @FGCU_Softball: Final presented by @WellsFargo | The Eagles shutout the Memphis Tigers 5-0, and will go on an 11 game road trip before r…"
10128,15002338,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10129,15005239,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10130,15008017,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10131,15007611,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10132,15004172,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10133,15005771,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10134,15001628,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10135,15000960,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10136,15000148,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10137,15006182,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10138,15009914,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10139,15009603,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10140,15004498,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10141,15003961,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10142,15008487,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10143,15005460,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10144,15004742,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10145,15002101,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10146,15003647,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10147,15000877,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10148,15000730,0,@BleacherReport @WellsFargo CANCER.
10149,15009223,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10150,15000695,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10151,15004106,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10152,15000156,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10153,15000994,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10154,15007345,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10155,15003435,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10156,15009713,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10157,15008917,0,Honestly at this point y’all can keep the debit card @Wellsfargo
10158,15002019,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10159,15007616,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10160,15002799,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10161,15005880,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10162,15000117,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10163,15005635,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10164,15005097,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10165,15001526,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10166,15002664,0,@BleacherReport @WellsFargo Relax
10167,15005033,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10168,15000765,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10169,15004342,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10170,15002885,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10171,15006385,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
10172,15002476,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10173,15007734,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10174,15001408,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10175,15003255,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10176,15003255,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10177,15001697,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10178,15000547,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
10179,15005705,0,"RT @BleacherReport: Hamidou Diallo went sky high for the dunk of the night 

(@WellsFargo) https://t.co/lTztbPAnas"
